antecedentes,consecuentes,soporte antecedente,soporte consecuente,soporte,confianza,elevacion,representatividad,apalancamiento,conviccion,metrica_zhang,jaccard,certeza,kulczynski,cluster
frozenset({'Brócoli Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0199,0.1495,0.0058,0.2914572864321608,1.9495470664358583,1.0,0.0028249499999999,1.2003510638297872,0.4969496427176677,0.0354523227383863,0.1669103896909592,0.1651266365271171,4
frozenset({'Manojo de Zanahorias Orgánicas'}),frozenset({'Aguacate Hass Orgánico'}),0.0205,0.1316,0.0052,0.2536585365853658,1.9274964786122024,1.0,0.0025021999999999,1.163542483660131,0.4912632033612125,0.0353982300884955,0.1405556616597948,0.146586107198458,4
frozenset({'Cilantro Orgánico'}),frozenset({'Ajo Orgánico'}),0.0298,0.0537,0.0056,0.1879194630872483,3.49943134240686,1.0,0.00399974,1.1652785123966942,0.736177371381453,0.0718870346598202,0.1418360594813995,0.1461012585454863,4
frozenset({'Cilantro Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0298,0.1316,0.008,0.2684563758389262,2.039942065645336,1.0,0.00407832,1.187078899082569,0.525448361162647,0.0521512385919165,0.15759601086933,0.1646233246975786,4
frozenset({'Pepino Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0457,0.1316,0.0145,0.3172866520787746,2.410992796951175,1.0,0.00848588,1.2719833333333337,0.6132590416517614,0.089066339066339,0.2138261769677276,0.2137345114497216,4
frozenset({'Pepino Orgánico'}),frozenset({'Frambuesas Orgánicas'}),0.0457,0.0887,0.0074,0.161925601750547,1.8255422970749389,1.0,0.00334641,1.0873736292428198,0.4738735906607644,0.058267716535433,0.0803529043679875,0.1226764423634358,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Pepino Orgánico'}),0.0335,0.0457,0.0054,0.1611940298507462,3.527221659753748,1.0,0.00386905,1.137688612099644,0.741325132685712,0.073170731707317,0.1210248662378143,0.1396779777262484,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Pepino Orgánico'}),0.0368,0.0457,0.0068,0.1847826086956521,4.043383122443155,1.0,0.00511824,1.170608,0.781439319914012,0.0898282694848084,0.1457430668507305,0.1667895538007801,4
frozenset({'Pepino Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0457,0.1495,0.0124,0.2713347921225383,1.814948442291226,1.0,0.00556785,1.1672027027027028,0.4705230653781018,0.0678336980306345,0.1432507843886399,0.1771389679676236,4
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Aguacate Hass Orgánico'}),0.0323,0.1316,0.0093,0.2879256965944272,2.1878852324804496,1.0,0.0050493199999999,1.2195356521739131,0.561059868149842,0.0601552393272962,0.1800157722183638,0.1792971948017728,4
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Frambuesas Orgánicas'}),0.0323,0.0887,0.0056,0.1733746130030959,1.954617959448658,1.0,0.0027349899999999,1.1024340823970038,0.5046926438240894,0.048526863084922,0.0929162877242356,0.1182543865466438,4
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Fresas Orgánicas'}),0.0323,0.1495,0.0088,0.2724458204334365,1.822380069788873,1.0,0.00397115,1.1689851063829788,0.4663294879141733,0.0508670520231214,0.1445571080933997,0.1656543483438085,4
frozenset({'Manzana Fuji orgánica'}),frozenset({'Fresas Orgánicas'}),0.0374,0.1495,0.0069,0.1844919786096256,1.2340600575894694,1.0,0.0013086999999999,1.0429081967213114,0.1970358058037259,0.0383333333333333,0.0411428319925051,0.1153229123817359,4
frozenset({'Manzanas Gala Ecológicas'}),frozenset({'Aguacate Hass Orgánico'}),0.0438,0.1316,0.0107,0.2442922374429223,1.8563239927273736,1.0,0.00493592,1.1491214501510576,0.4824314312690224,0.0649666059502125,0.129769964812209,0.1627996141621906,4
frozenset({'Manzanas Gala Ecológicas'}),frozenset({'Fresas Orgánicas'}),0.0438,0.1495,0.0105,0.2397260273972603,1.6035185779080956,1.0,0.0039519,1.1186756756756755,0.3936116174141692,0.0574398249452954,0.1060858640767316,0.1549800705548174,4
frozenset({'Batata Granate Orgánica (Ñame)'}),frozenset({'Ajo Orgánico'}),0.0312,0.0537,0.0052,0.1666666666666666,3.1036623215394163,1.0,0.00352456,1.13556,0.6996284062758051,0.0652446675031367,0.1193772235725104,0.1317504655493482,4
frozenset({'Raíz de jengibre orgánica'}),frozenset({'Ajo Orgánico'}),0.0215,0.0537,0.0067,0.3116279069767442,5.803126759343468,1.0,0.00554545,1.3746925675675676,0.8458652064155462,0.0978102189781022,0.27256462747199,0.2181975661513143,4
frozenset({'Ajo Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0537,0.1316,0.0143,0.2662942271880819,2.0235123646510784,1.0,0.00723308,1.1835807106598986,0.5345131461585019,0.083625730994152,0.1551062035790902,0.1874784205849224,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Ajo Orgánico'}),0.0368,0.0537,0.0057,0.1548913043478261,2.884381831430654,1.0,0.00372384,1.1197376205787783,0.6782654310194091,0.0672169811320754,0.106933640862122,0.130518277872237,4
frozenset({'Ajo Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0537,0.1495,0.0123,0.2290502793296089,1.5321088918368493,1.0,0.00427185,1.1031847826086958,0.3670135031689533,0.0644316396018858,0.0935335441853132,0.1556622634106238,4
frozenset({'Ajo Orgánico'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0537,0.0631,0.0137,0.25512104283054,4.043122707298574,1.0,0.01031153,1.25778825,0.7953782345531692,0.1328806983511154,0.2049536160001495,0.2361183661062367,4
frozenset({'Cebolla Amarilla Orgánica'}),frozenset({'Ajo Orgánico'}),0.0631,0.0537,0.0137,0.2171156893819334,4.043122707298575,1.0,0.01031153,1.2087354251012148,0.803358334248761,0.1328806983511154,0.1726890937143965,0.2361183661062367,4
frozenset({'Batata Granate Orgánica (Ñame)'}),frozenset({'Aguacate Hass Orgánico'}),0.0312,0.1316,0.0101,0.3237179487179487,2.459862832203258,1.0,0.00599408,1.2840796208530805,0.6125859489334565,0.066142763588736,0.2212320920289598,0.2002328345413452,4
frozenset({'Batata Granate Orgánica (Ñame)'}),frozenset({'Fresas Orgánicas'}),0.0312,0.1495,0.0075,0.2403846153846154,1.6079238487265244,1.0,0.0028355999999999,1.1196455696202532,0.3902559867877787,0.0433025404157043,0.1068602179713291,0.1452759197324414,4
frozenset({'Batata Granate Orgánica (Ñame)'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0312,0.0631,0.0055,0.1762820512820512,2.793693364216343,1.0,0.0035312799999999,1.1374038910505837,0.662728023421665,0.0619369369369369,0.1208048364628575,0.1317226421228006,4
frozenset({'Raíz de jengibre orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0215,0.1316,0.0051,0.2372093023255814,1.8025022973068496,1.0,0.0022706,1.1384512195121952,0.4549981464225957,0.0344594594594594,0.1216136599787902,0.1379815508588393,4
frozenset({'Manzana Granny Smith Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0321,0.1316,0.0065,0.2024922118380062,1.5386946188298347,1.0,0.00227564,1.0888921875000002,0.3617093310656696,0.0413486005089058,0.0816354350967368,0.1259421545512219,4
frozenset({'Manzana Granny Smith Orgánica'}),frozenset({'Frambuesas Orgánicas'}),0.0321,0.0887,0.0055,0.1713395638629283,1.9316749026260245,1.0,0.00265273,1.0997266917293234,0.4983103062863369,0.0477016478751084,0.090683160170008,0.1166731641186118,4
frozenset({'Manzana Granny Smith Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0321,0.1495,0.0087,0.2710280373831776,1.8128965711249336,1.0,0.00390105,1.1667115384615383,0.4632674364336585,0.0503181029496818,0.1428901086221959,0.164611008658144,4
frozenset({'Tomates Uva Orgánicos'}),frozenset({'Aguacate Hass Orgánico'}),0.0463,0.1316,0.0115,0.2483801295896328,1.887387002960736,1.0,0.00540692,1.1553712643678162,0.4929925097218613,0.0691105769230769,0.1344773486753026,0.1678830739133574,4
frozenset({'Tomates Uva Orgánicos'}),frozenset({'Fresas Orgánicas'}),0.0463,0.1495,0.0154,0.3326133909287257,2.224838735309202,1.0,0.00847815,1.2743737864077669,0.5772561820061034,0.0853658536585365,0.2153008711684017,0.2178117121867709,4
frozenset({'Uvas verdes orgánicas sin semillas'}),frozenset({'Fresas Orgánicas'}),0.0163,0.1495,0.0056,0.3435582822085889,2.2980487104253444,1.0,0.00316315,1.2956214953271028,0.5742078014493386,0.0349563046192259,0.2281696439842316,0.190508238094261,4
frozenset({'Mitad y mitad orgánicas'}),frozenset({'Aguacate Hass Orgánico'}),0.0342,0.1316,0.007,0.2046783625730994,1.5553067064825183,1.0,0.00249928,1.0918852941176471,0.3696831642161938,0.044080604534005,0.084152881820704,0.1289349259674007,4
frozenset({'Mitad y mitad orgánicas'}),frozenset({'Fresas Orgánicas'}),0.0342,0.1495,0.0069,0.2017543859649122,1.349527665317139,1.0,0.0017870999999999,1.0654615384615385,0.2681714640712362,0.0390271493212669,0.0614396072485741,0.1239541160593792,4
frozenset({'Manojo de perejil italiano orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.026,0.1316,0.0061,0.2346153846153846,1.782791676408698,1.0,0.0026784,1.1345929648241209,0.4508028410812267,0.0402640264026402,0.118626652021401,0.1404839841010054,4
frozenset({'Kiwi orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0296,0.1316,0.0074,0.25,1.899696048632219,1.0,0.00350464,1.1578666666666668,0.4880461665292662,0.048114434330299,0.1363426992169507,0.1531155015197568,4
frozenset({'Col rizada Lacinato (Dinosaurio) Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0207,0.1316,0.0052,0.251207729468599,1.908873324229476,1.0,0.0024758799999999,1.1597341935483871,0.4861950058519036,0.035350101971448,0.1377334517141859,0.1453607036400745,4
frozenset({'Manzana Fuji Orgánica Grande Extra Fancy'}),frozenset({'Aguacate Hass Orgánico'}),0.0479,0.1316,0.0128,0.267223382045929,2.030572811899157,1.0,0.00649636,1.1850814814814816,0.5330617844764206,0.0767846430713857,0.1561761654144738,0.1822439098679493,4
frozenset({'Espárragos Verdes Grandes Ecológicos'}),frozenset({'Aguacate Hass Orgánico'}),0.0137,0.1316,0.0052,0.3795620437956204,2.8842100592372373,1.0,0.00339708,1.3996564705882353,0.662358932763475,0.0371163454675232,0.2855389725882317,0.2095378608035852,4
frozenset({'Limón Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0433,0.1316,0.0163,0.3764434180138568,2.860512294938121,1.0,0.0106017199999999,1.3926562962962965,0.6798497647524305,0.1027742749054224,0.2819477406884578,0.2501518001923387,4
frozenset({'Naranja Ombligo Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0228,0.1316,0.0061,0.2675438596491228,2.0330080520450062,1.0,0.00309952,1.1856000000000002,0.5199734269206768,0.0411328388401888,0.1565452091767881,0.1569482216178744,4
frozenset({'Zanahorias Baby enteras peladas ecológicas'}),frozenset({'Aguacate Hass Orgánico'}),0.0327,0.1316,0.0074,0.2262996941896024,1.7196025394346692,1.0,0.00309668,1.1223984189723322,0.4326168409699888,0.047163798597833,0.109050776358363,0.141265348614558,4
frozenset({'Frambuesas Orgánicas'}),frozenset({'Aguacate Hass Orgánico'}),0.0887,0.1316,0.0222,0.2502818489289741,1.9018377578189525,1.0,0.01052708,1.1583019548872182,0.5203476273376416,0.1120646138313982,0.1366672603972525,0.2094874290237575,4
frozenset({'Aguacate Hass Orgánico'}),frozenset({'Frambuesas Orgánicas'}),0.1316,0.0887,0.0222,0.168693009118541,1.901837757818952,1.0,0.01052708,1.0962255941499086,0.5460534232989324,0.1120646138313982,0.0877790070432799,0.2094874290237575,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0335,0.1316,0.0098,0.2925373134328358,2.2229279136233724,1.0,0.0053913999999999,1.2274852320675105,0.5692114403961274,0.0631036703155183,0.1853262476195713,0.1835026992696093,4
frozenset({'Cebolla Roja Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0269,0.1316,0.0071,0.2639405204460966,2.0056270550615247,1.0,0.00355996,1.1797959595959595,0.5152634024266863,0.046895640686922,0.152395808896933,0.1589459441136258,4
frozenset({'Leche Orgánica Reducida en Grasa 2%'}),frozenset({'Aguacate Hass Orgánico'}),0.032,0.1316,0.006,0.1875,1.4247720364741645,1.0,0.0017888,1.0688,0.3079889807162534,0.0380710659898477,0.0643712574850299,0.1165463525835866,4
frozenset({'Pechuga De Pavo Asada Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0205,0.1316,0.0061,0.2975609756097561,2.261101638372007,1.0,0.0034022,1.236263888888889,0.569410622683035,0.0417808219178082,0.1911112109739245,0.1719567795981911,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Aguacate Hass Orgánico'}),0.0368,0.1316,0.009,0.2445652173913043,1.8583983084445617,1.0,0.0041571199999999,1.149536690647482,0.4795496493170911,0.0564617314930991,0.1300843129793923,0.1564771375710321,4
frozenset({'Fresas Orgánicas'}),frozenset({'Aguacate Hass Orgánico'}),0.1495,0.1316,0.0364,0.2434782608695652,1.8501387604070307,1.0,0.0167258,1.1478850574712645,0.5402704291593181,0.1487535758071107,0.1288326357318807,0.2600370027752081,4
frozenset({'Aguacate Hass Orgánico'}),frozenset({'Fresas Orgánicas'}),0.1316,0.1495,0.0364,0.2765957446808511,1.8501387604070307,1.0,0.0167258,1.1756911764705884,0.5291340396130816,0.1487535758071107,0.1494365016823645,0.2600370027752081,4
frozenset({'Racimo de tomate orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0281,0.1316,0.0083,0.295373665480427,2.2444807407327283,1.0,0.00460204,1.2324262626262628,0.5704935184714577,0.0548216644649933,0.1885924291575622,0.1792217871475083,4
frozenset({'Leche De Almendras Sin Azúcar Ecológica'}),frozenset({'Aguacate Hass Orgánico'}),0.0292,0.1316,0.0068,0.2328767123287671,1.7695798809176833,1.0,0.0029572799999999,1.1320214285714287,0.4479749872755035,0.0441558441558441,0.1166244960027258,0.1422742224257817,4
frozenset({'Leche entera orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0713,0.1316,0.0122,0.1711079943899018,1.3002127233275216,1.0,0.00281692,1.0476636209813877,0.2486218175591829,0.063974829575249,0.0454951570588459,0.131906580781577,4
frozenset({'Queso En Hebras Ecológico'}),frozenset({'Aguacate Hass Orgánico'}),0.0486,0.1316,0.0128,0.2633744855967078,2.0013258783944368,1.0,0.00640424,1.1788893854748606,0.525889478663023,0.076463560334528,0.1517439953900366,0.1803194616433387,4
frozenset({'Cebolla Amarilla Orgánica'}),frozenset({'Aguacate Hass Orgánico'}),0.0631,0.1316,0.0148,0.2345483359746434,1.7822821882571689,1.0,0.00649604,1.1344935817805384,0.468482892114016,0.0822679266259032,0.118549442623956,0.1735051710268353,4
frozenset({'Calabacín Orgánico'}),frozenset({'Aguacate Hass Orgánico'}),0.0511,0.1316,0.0121,0.2367906066536203,1.7993207192524343,1.0,0.00537524,1.1378266666666663,0.4681575621707257,0.0709261430246189,0.1211315138802629,0.1643679477037098,4
frozenset({'humus originales'}),frozenset({'Aguacate Hass Orgánico'}),0.0418,0.1316,0.009,0.215311004784689,1.636101860066026,1.0,0.0034991199999999,1.1066804878048782,0.4057515248498342,0.0547445255474452,0.0963968272509085,0.1418500312677244,4
frozenset({'Uvas rojas sin semillas'}),frozenset({'Aguacate Hass Orgánico'}),0.0359,0.1316,0.0055,0.1532033426183844,1.1641591384375714,1.0,0.0007755599999999,1.0255118421052634,0.1462617042743585,0.0339506172839506,0.0248771794315803,0.0974983278441466,4
frozenset({'Leche de almendras sin azúcar'}),frozenset({'Aguacate Hass Orgánico'}),0.0236,0.1316,0.0051,0.2161016949152542,1.642110143732935,1.0,0.00199424,1.1077967567567568,0.4004787494678331,0.033977348434377,0.0973073409894682,0.1274277471536757,4
frozenset({'Pepinos de invernadero orgánicos'}),frozenset({'Fresas Orgánicas'}),0.016,0.1495,0.005,0.3125,2.0903010033444818,1.0,0.002608,1.2370909090909092,0.5300813008130082,0.0311526479750778,0.1916519694297472,0.1729724080267558,4
frozenset({'Manojo de perejil italiano orgánico'}),frozenset({'Fresas Orgánicas'}),0.026,0.1495,0.0053,0.2038461538461538,1.3635194237200927,1.0,0.001413,1.0682608695652174,0.2737205067606835,0.0311398354876615,0.0638990638990639,0.1196488294314381,4
frozenset({'Manojo de perejil italiano orgánico'}),frozenset({'Cebolla Amarilla Orgánica'}),0.026,0.0631,0.0055,0.2115384615384615,3.352432037059612,1.0,0.0038594,1.1882634146341464,0.7204405450812021,0.0657894736842105,0.1584357578593889,0.1493508472510057,4
frozenset({'Kiwi orgánico'}),frozenset({'Fresas Orgánicas'}),0.0296,0.1495,0.0092,0.3108108108108108,2.079002079002079,1.0,0.0047748,1.2340588235294117,0.5348309975267931,0.0541494997057092,0.1896658563325229,0.1861746361746361,4
frozenset({'Manzana Fuji Orgánica Grande Extra Fancy'}),frozenset({'Frambuesas Orgánicas'}),0.0479,0.0887,0.0075,0.1565762004175365,1.7652333756204794,1.0,0.0032512699999999,1.08047698019802,0.4553121170745369,0.0580945003872966,0.0744828271892203,0.1205654395548787,4
frozenset({'Manzana Fuji Orgánica Grande Extra Fancy'}),frozenset({'Fresas Orgánicas'}),0.0479,0.1495,0.0128,0.267223382045929,1.787447371544676,1.0,0.00563895,1.1606538461538465,0.4627066156391136,0.0693391115926327,0.1384166749511217,0.1764210555714595,4
frozenset({'Limón Orgánico'}),frozenset({'Frambuesas Orgánicas'}),0.0433,0.0887,0.008,0.184757505773672,2.0829482048892003,1.0,0.00415929,1.1178269121813031,0.5434423016619631,0.064516129032258,0.1054071170565917,0.1374745815226872,4
frozenset({'Limón Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0433,0.1495,0.0117,0.2702078521939954,1.807410382568532,1.0,0.00522665,1.1654003164556963,0.4669407570003369,0.0646051905024848,0.1419257521387365,0.1742343608796064,4
frozenset({'Limón Orgánico'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0433,0.0631,0.0068,0.1570438799076212,2.4888095072523178,1.0,0.00406777,1.1114457534246576,0.6252759178302868,0.0682730923694779,0.1002709786611391,0.1324046657858233,4
frozenset({'Naranja Ombligo Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0228,0.1495,0.0065,0.2850877192982456,1.9069412662090008,1.0,0.0030914,1.1896564417177915,0.4866966844044208,0.0392038600723763,0.159421186711635,0.1642829900839054,4
frozenset({'Zanahorias Baby enteras peladas ecológicas'}),frozenset({'Frambuesas Orgánicas'}),0.0327,0.0887,0.0053,0.1620795107033639,1.8272774600153765,1.0,0.00239951,1.0875733576642337,0.4680427332255314,0.0456503014642549,0.0805217938147305,0.1109157418229333,4
frozenset({'Zanahorias Baby enteras peladas ecológicas'}),frozenset({'Fresas Orgánicas'}),0.0327,0.1495,0.0099,0.3027522935779816,2.025098953698874,1.0,0.00501135,1.219796052631579,0.5233091798790135,0.0574579222286709,0.1801908213732882,0.1844865146819674,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Frambuesas Orgánicas'}),0.0335,0.0887,0.0058,0.1731343283582089,1.951909000656245,1.0,0.0028285499999999,1.1021137184115524,0.5045846192268583,0.049828178694158,0.0926526153387566,0.1192616399400965,4
frozenset({'Leche Orgánica Reducida en Grasa 2%'}),frozenset({'Frambuesas Orgánicas'}),0.032,0.0887,0.0053,0.165625,1.867249154453213,1.0,0.0024616,1.092194756554307,0.4798066427569,0.0459272097053726,0.0844123779216503,0.1126884864712514,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Frambuesas Orgánicas'}),0.0368,0.0887,0.006,0.1630434782608695,1.8381451889613247,1.0,0.00273584,1.088825974025974,0.4733942414174972,0.0502092050209205,0.0815795876888725,0.1153436106073231,4
frozenset({'Fresas Orgánicas'}),frozenset({'Frambuesas Orgánicas'}),0.1495,0.0887,0.0265,0.177257525083612,1.9983937438964152,1.0,0.01323935,1.1076369918699187,0.5874169467460872,0.1251771374586679,0.0971771371487019,0.238008694898063,4
frozenset({'Frambuesas Orgánicas'}),frozenset({'Fresas Orgánicas'}),0.0887,0.1495,0.0265,0.2987598647125141,1.998393743896416,1.0,0.01323935,1.2128512861736334,0.5482257359898466,0.1251771374586679,0.1754966075396991,0.238008694898063,4
frozenset({'Queso En Hebras Ecológico'}),frozenset({'Frambuesas Orgánicas'}),0.0486,0.0887,0.0082,0.1687242798353909,1.9021903025410485,1.0,0.00388918,1.0962668316831683,0.4985182298743315,0.0635166537567777,0.0878133214478119,0.1305853642694429,4
frozenset({'humus originales'}),frozenset({'Frambuesas Orgánicas'}),0.0418,0.0887,0.0067,0.1602870813397129,1.8070696881591084,1.0,0.00299234,1.085251851851852,0.4661009292921741,0.0541195476575121,0.0785549010640984,0.1179112971523818,4
frozenset({'Uvas rojas sin semillas'}),frozenset({'Frambuesas Orgánicas'}),0.0359,0.0887,0.0055,0.1532033426183844,1.7272079212895648,1.0,0.0023156699999999,1.0761733552631578,0.4367087533356592,0.0461796809403862,0.0707816774041307,0.1076050534963398,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0335,0.1495,0.0109,0.3253731343283582,2.1764089252732988,1.0,0.00589175,1.2606969026548671,0.5592628276624727,0.0633352701917489,0.2067879298393394,0.1991414166625068,4
frozenset({'Pimiento Rojo Orgánico'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0335,0.0631,0.0054,0.1611940298507462,2.554580504766185,1.0,0.00328615,1.1169448398576511,0.6296392098254487,0.0592105263157894,0.1047006402505563,0.1233862383802067,4
frozenset({'Cebolla Roja Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0269,0.1495,0.0058,0.2156133828996282,1.4422299859506906,1.0,0.00177845,1.08428672985782,0.3151056523942324,0.0339976553341148,0.0777347241618203,0.1272046847608509,4
frozenset({'Cebolla Roja Orgánica'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0269,0.0631,0.005,0.1858736059479554,2.94569898491213,1.0,0.00330261,1.1508041095890411,0.6787812146747508,0.0588235294117647,0.1310423801344384,0.1325564543210458,4
frozenset({'Leche Orgánica Reducida en Grasa 2%'}),frozenset({'Fresas Orgánicas'}),0.032,0.1495,0.0055,0.171875,1.149665551839465,1.0,0.0007159999999999,1.0270188679245282,0.1344853493613823,0.03125,0.0263080540858318,0.1043321488294314,4
frozenset({'Pechuga De Pavo Asada Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0205,0.1495,0.0058,0.2829268292682926,1.892487152296272,1.0,0.0027352499999999,1.1860714285714289,0.4814648571579447,0.0353227771010962,0.1568804576934657,0.1608614079451831,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Fresas Orgánicas'}),0.0368,0.1495,0.0098,0.266304347826087,1.781299985458776,1.0,0.0042984,1.1592,0.4553698555834293,0.0555240793201133,0.137336093857833,0.1659280936454849,4
frozenset({'Apio en manojo pequeño ecológico'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0368,0.0631,0.0078,0.2119565217391304,3.359057396816647,1.0,0.0054779199999999,1.1888937931034482,0.7291293977340487,0.0846905537459283,0.1588819743186364,0.1677849169709915,4
"frozenset({'Queso Mozzarella en tiras orgánico, bajo en humedad, parcialmente descremado'})",frozenset({'Fresas Orgánicas'}),0.0242,0.1495,0.0065,0.268595041322314,1.7966223499820335,1.0,0.0028821,1.1628305084745765,0.4543963927034228,0.0388755980861244,0.140029443059746,0.1560366510959396,4
frozenset({'Racimo de tomate orgánico'}),frozenset({'Fresas Orgánicas'}),0.0281,0.1495,0.0067,0.2384341637010676,1.5948773491710209,1.0,0.00249905,1.1167780373831775,0.3837766615016286,0.0392042129900526,0.1045669179318843,0.1416251086063866,4
frozenset({'Leche De Almendras Sin Azúcar Ecológica'}),frozenset({'Fresas Orgánicas'}),0.0292,0.1495,0.0064,0.2191780821917808,1.466074128373116,1.0,0.0020346,1.0892368421052632,0.327468325092707,0.0371445153801509,0.081926022565292,0.1309937233701379,4
frozenset({'Leche entera orgánica'}),frozenset({'Fresas Orgánicas'}),0.0713,0.1495,0.0182,0.2552594670406732,1.7074211842185498,1.0,0.00754065,1.142008474576271,0.44613053577197,0.0898321816386969,0.1243497554858003,0.1884992987377279,4
frozenset({'Fresas enteras orgánicas'}),frozenset({'Fresas Orgánicas'}),0.0201,0.1495,0.0055,0.2736318407960199,1.830313316361337,1.0,0.00249505,1.1708938356164384,0.4629507649203537,0.0335161486898232,0.145951605874215,0.1552105692274413,4
frozenset({'Queso En Hebras Ecológico'}),frozenset({'Fresas Orgánicas'}),0.0486,0.1495,0.0144,0.2962962962962963,1.9819150253932865,1.0,0.0071343,1.2086052631578947,0.5207457431154089,0.0783886771910724,0.1725999956452631,0.196308683265205,4
frozenset({'Cebolla Amarilla Orgánica'}),frozenset({'Fresas Orgánicas'}),0.0631,0.1495,0.0135,0.2139461172741679,1.4310777075195185,1.0,0.00406655,1.0819868951612903,0.3215134229116512,0.0678051230537418,0.0757743883294156,0.1521235603093248,4
frozenset({'Melocotones Amarillos Orgánicos'}),frozenset({'Fresas Orgánicas'}),0.0158,0.1495,0.0057,0.360759493670886,2.413106981076161,1.0,0.0033379,1.3304851485148514,0.5949974509531296,0.0357142857142857,0.2483944663972793,0.1994432919859447,4
frozenset({'Calabacín Orgánico'}),frozenset({'Fresas Orgánicas'}),0.0511,0.1495,0.0112,0.2191780821917808,1.4660741283731158,1.0,0.00356055,1.0892368421052632,0.3350260828327537,0.0591341077085533,0.0819260225652919,0.1470472350758235,4
frozenset({'humus originales'}),frozenset({'Fresas Orgánicas'}),0.0418,0.1495,0.0106,0.2535885167464115,1.6962442591733211,1.0,0.0043509,1.1394519230769231,0.4283680485816566,0.0586607636967349,0.122385087297368,0.1622457633899282,4
frozenset({'Tomate de rama roja'}),frozenset({'Fresas Orgánicas'}),0.0223,0.1495,0.005,0.2242152466367713,1.4997675360319151,1.0,0.00166615,1.0963092485549133,0.3408305206095939,0.0299760191846522,0.087848614505316,0.1288300313451415,4
frozenset({'Uvas rojas sin semillas'}),frozenset({'Fresas Orgánicas'}),0.0359,0.1495,0.0087,0.2423398328690807,1.6210022265490351,1.0,0.0033329499999999,1.1225349264705884,0.3973630340726327,0.0492359932088285,0.1091591215391896,0.1502669064010955,4
frozenset({'Pomelo con agua con gas'}),frozenset({'Fresas Orgánicas'}),0.037,0.1495,0.0063,0.1702702702702702,1.1389315737141823,1.0,0.0007685,1.0250325732899024,0.1266709522161237,0.0349611542730299,0.0244212466434688,0.1062053692488475,4
frozenset({'Queso Crema Batido'}),frozenset({'Fresas Orgánicas'}),0.0234,0.1495,0.0068,0.2905982905982905,1.9438012749049536,1.0,0.0033017,1.1988975903614458,0.4971780848321306,0.040939193257074,0.1659004004683016,0.1680416202155332,4
frozenset({'Queso En Hebras Ecológico'}),frozenset({'Leche entera orgánica'}),0.0486,0.0713,0.0074,0.1522633744855967,2.135531198956476,1.0,0.00393482,1.0955053398058252,0.5588947156111335,0.0657777777777777,0.0871792553952802,0.1280250953774407,4
frozenset({'Calabacín Orgánico'}),frozenset({'Cebolla Amarilla Orgánica'}),0.0511,0.0631,0.008,0.1565557729941291,2.4810740569592573,1.0,0.00477559,1.1108025522041762,0.6290955316682474,0.0753295668549905,0.0997499978590342,0.1416693286523736,4
frozenset({'Total 2% con yogur colado griego bajo en grasa de fresa'}),frozenset({'Total de yogur colado griego bajo en grasa al 2% con arándanos'}),0.0164,0.0134,0.0069,0.4207317073170731,31.397888605751728,1.0,0.00668024,1.7031831578947367,0.9842931320025226,0.3013100436681222,0.4128640860704167,0.4678285402257007,4
